index	date	traffic	Entity	Class	DayOfWeek	DayOfMonth	WeekOfYear	Month	Year	DaysFromStart	Delta
1566	2024-04-15	1152.58	H	Medium	0	15	16	4	2024	1566.0	-25.37000000000012
1567	2024-04-16	1113.21	H	Medium	1	16	16	4	2024	1567.0	-39.36999999999989
1568	2024-04-17	1173.8400000000001	H	Medium	2	17	16	4	2024	1568.0	60.63000000000011
1569	2024-04-18	1110.47	H	Medium	3	18	16	4	2024	1569.0	-63.37000000000012
1570	2024-04-19	1154.1	H	Medium	4	19	16	4	2024	1570.0	43.62999999999988
1571	2024-04-20	1163.73	H	Medium	5	20	16	4	2024	1571.0	9.63000000000011
1572	2024-04-21	1096.3600000000001	H	Medium	6	21	16	4	2024	1572.0	-67.36999999999989
1573	2024-04-22	1094.99	H	Medium	0	22	17	4	2024	1573.0	-1.3700000000001182
1574	2024-04-23	1075.62	H	Medium	1	23	17	4	2024	1574.0	-19.37000000000012
1575	2024-04-24	1107.25	H	Medium	2	24	17	4	2024	1575.0	31.63000000000011
1576	2024-04-25	1089.88	H	Medium	3	25	17	4	2024	1576.0	-17.36999999999989
1577	2024-04-26	1109.51	H	Medium	4	26	17	4	2024	1577.0	19.62999999999988
1578	2024-04-27	1063.1399999999999	H	Medium	5	27	17	4	2024	1578.0	-46.37000000000012
1579	2024-04-28	1076.77	H	Medium	6	28	17	4	2024	1579.0	13.63000000000011
1580	2024-04-29	1028.4	H	Medium	0	29	18	4	2024	1580.0	-48.36999999999989
1581	2024-04-30	1031.03	H	Medium	1	30	18	4	2024	1581.0	2.6299999999998818
1582	2024-05-01	1077.6599999999999	H	Medium	2	1	18	5	2024	1582.0	46.62999999999988
1583	2024-05-02	1041.29	H	Medium	3	2	18	5	2024	1583.0	-36.36999999999989
1584	2024-05-03	1051.92	H	Medium	4	3	18	5	2024	1584.0	10.63000000000011
1585	2024-05-04	1024.55	H	Medium	5	4	18	5	2024	1585.0	-27.37000000000012
1586	2024-05-05	1055.18	H	Medium	6	5	18	5	2024	1586.0	30.63000000000011
1587	2024-05-06	1032.81	H	Medium	0	6	19	5	2024	1587.0	-22.37000000000012
1588	2024-05-07	1069.44	H	Medium	1	7	19	5	2024	1588.0	36.63000000000011
1589	2024-05-08	1053.0700000000002	H	Medium	2	8	19	5	2024	1589.0	-16.36999999999989
1590	2024-05-09	999.7	H	Medium	3	9	19	5	2024	1590.0	-53.37000000000012
1591	2024-05-10	1042.33	H	Medium	4	10	19	5	2024	1591.0	42.62999999999988
1592	2024-05-11	1001.96	H	Medium	5	11	19	5	2024	1592.0	-40.36999999999989
1593	2024-05-12	1020.59	H	Medium	6	12	19	5	2024	1593.0	18.629999999999995
1594	2024-05-13	988.22	H	Medium	0	13	20	5	2024	1594.0	-32.370000000000005
1595	2024-05-14	996.85	H	Medium	1	14	20	5	2024	1595.0	8.629999999999995
1596	2024-05-15	978.48	H	Medium	2	15	20	5	2024	1596.0	-18.370000000000005
1597	2024-05-16	1040.1100000000001	H	Medium	3	16	20	5	2024	1597.0	61.63000000000011
1598	2024-05-17	1037.74	H	Medium	4	17	20	5	2024	1598.0	-2.3700000000001182
1599	2024-05-18	1013.37	H	Medium	5	18	20	5	2024	1599.0	-24.370000000000005
1600	2024-05-19	1026.0	H	Medium	6	19	20	5	2024	1600.0	12.629999999999995
1601	2024-05-20	1018.6300000000001	H	Medium	0	20	21	5	2024	1601.0	-7.369999999999891
1602	2024-05-21	1065.26	H	Medium	1	21	21	5	2024	1602.0	46.62999999999988
1603	2024-05-22	1026.8899999999999	H	Medium	2	22	21	5	2024	1603.0	-38.37000000000012
1604	2024-05-23	1016.52	H	Medium	3	23	21	5	2024	1604.0	-10.36999999999989
1605	2024-05-24	1020.1500000000001	H	Medium	4	24	21	5	2024	1605.0	3.630000000000109
1606	2024-05-25	1066.78	H	Medium	5	25	21	5	2024	1606.0	46.62999999999988
1607	2024-05-26	1042.4099999999999	H	Medium	6	26	21	5	2024	1607.0	-24.37000000000012
1608	2024-05-27	1015.04	H	Medium	0	27	22	5	2024	1608.0	-27.36999999999989
1609	2024-05-28	1038.67	H	Medium	1	28	22	5	2024	1609.0	23.63000000000011
1610	2024-05-29	1057.3	H	Medium	2	29	22	5	2024	1610.0	18.62999999999988
1611	2024-05-30	1041.93	H	Medium	3	30	22	5	2024	1611.0	-15.36999999999989
1612	2024-05-31	1086.56	H	Medium	4	31	22	5	2024	1612.0	44.62999999999988
1613	2024-06-01	1049.19	H	Medium	5	1	22	6	2024	1613.0	-37.36999999999989
1614	2024-06-02	1093.8200000000002	H	Medium	6	2	22	6	2024	1614.0	44.63000000000011
1615	2024-06-03	1077.45	H	Medium	0	3	23	6	2024	1615.0	-16.37000000000012
1616	2024-06-04	1061.08	H	Medium	1	4	23	6	2024	1616.0	-16.37000000000012
1617	2024-06-05	1124.71	H	Medium	2	5	23	6	2024	1617.0	63.63000000000011
1618	2024-06-06	1133.3400000000001	H	Medium	3	6	23	6	2024	1618.0	8.63000000000011
1619	2024-06-07	1099.97	H	Medium	4	7	23	6	2024	1619.0	-33.37000000000012
1620	2024-06-08	1082.6	H	Medium	5	8	23	6	2024	1620.0	-17.37000000000012
1621	2024-06-09	1111.23	H	Medium	6	9	23	6	2024	1621.0	28.63000000000011
1622	2024-06-10	1133.8600000000001	H	Medium	0	10	24	6	2024	1622.0	22.63000000000011
1623	2024-06-11	1119.49	H	Medium	1	11	24	6	2024	1623.0	-14.370000000000118
1624	2024-06-12	1146.12	H	Medium	2	12	24	6	2024	1624.0	26.62999999999988
1625	2024-06-13	1136.75	H	Medium	3	13	24	6	2024	1625.0	-9.36999999999989
1626	2024-06-14	1143.38	H	Medium	4	14	24	6	2024	1626.0	6.630000000000109
1627	2024-06-15	1106.01	H	Medium	5	15	24	6	2024	1627.0	-37.37000000000012
1628	2024-06-16	1139.64	H	Medium	6	16	24	6	2024	1628.0	33.63000000000011
1629	2024-06-17	1134.27	H	Medium	0	17	25	6	2024	1629.0	-5.370000000000118
1630	2024-06-18	1145.9	H	Medium	1	18	25	6	2024	1630.0	11.63000000000011
1631	2024-06-19	1149.53	H	Medium	2	19	25	6	2024	1631.0	3.6299999999998818
1632	2024-06-20	1190.16	H	Medium	3	20	25	6	2024	1632.0	40.63000000000011
1633	2024-06-21	1186.79	H	Medium	4	21	25	6	2024	1633.0	-3.3700000000001182
1634	2024-06-22	1208.42	H	Medium	5	22	25	6	2024	1634.0	21.63000000000011
1635	2024-06-23	1233.05	H	Medium	6	23	25	6	2024	1635.0	24.62999999999988
1636	2024-06-24	1243.68	H	Medium	0	24	26	6	2024	1636.0	10.63000000000011
1637	2024-06-25	1235.31	H	Medium	1	25	26	6	2024	1637.0	-8.370000000000118
1638	2024-06-26	1216.94	H	Medium	2	26	26	6	2024	1638.0	-18.36999999999989
1639	2024-06-27	1256.57	H	Medium	3	27	26	6	2024	1639.0	39.62999999999988
1640	2024-06-28	1257.2	H	Medium	4	28	26	6	2024	1640.0	0.6300000000001091
1641	2024-06-29	1246.83	H	Medium	5	29	26	6	2024	1641.0	-10.370000000000118
1642	2024-06-30	1207.46	H	Medium	6	30	26	6	2024	1642.0	-39.36999999999989
1643	2024-07-01	1191.09	H	Medium	0	1	27	7	2024	1643.0	-16.37000000000012
1644	2024-07-02	1195.72	H	Medium	1	2	27	7	2024	1644.0	4.630000000000109
1645	2024-07-03	1225.35	H	Medium	2	3	27	7	2024	1645.0	29.62999999999988
1646	2024-07-04	1241.98	H	Medium	3	4	27	7	2024	1646.0	16.63000000000011
1647	2024-07-05	1244.61	H	Medium	4	5	27	7	2024	1647.0	2.6299999999998818
1648	2024-07-06	1244.24	H	Medium	5	6	27	7	2024	1648.0	-0.36999999999989086
1649	2024-07-07	1264.8700000000001	H	Medium	6	7	27	7	2024	1649.0	20.63000000000011
1650	2024-07-08	1257.5	H	Medium	0	8	28	7	2024	1650.0	-7.370000000000118
1651	2024-07-09	1241.13	H	Medium	1	9	28	7	2024	1651.0	-16.36999999999989
1652	2024-07-10	1262.76	H	Medium	2	10	28	7	2024	1652.0	21.62999999999988
1653	2024-07-11	1259.39	H	Medium	3	11	28	7	2024	1653.0	-3.369999999999891
1654	2024-07-12	1274.02	H	Medium	4	12	28	7	2024	1654.0	14.629999999999882
1655	2024-07-13	1271.65	H	Medium	5	13	28	7	2024	1655.0	-2.369999999999891
1656	2024-07-14	1218.28	H	Medium	6	14	28	7	2024	1656.0	-53.37000000000012
1657	2024-07-15	1212.91	H	Medium	0	15	29	7	2024	1657.0	-5.369999999999891
1658	2024-07-16	1190.54	H	Medium	1	16	29	7	2024	1658.0	-22.37000000000012
1659	2024-07-17	1228.17	H	Medium	2	17	29	7	2024	1659.0	37.63000000000011
1660	2024-07-18	1187.8	H	Medium	3	18	29	7	2024	1660.0	-40.37000000000012
1661	2024-07-19	1233.43	H	Medium	4	19	29	7	2024	1661.0	45.63000000000011
1662	2024-07-20	1231.06	H	Medium	5	20	29	7	2024	1662.0	-2.3700000000001182
1663	2024-07-21	1207.69	H	Medium	6	21	29	7	2024	1663.0	-23.36999999999989
1664	2024-07-22	1238.32	H	Medium	0	22	30	7	2024	1664.0	30.62999999999988
1665	2024-07-23	1195.95	H	Medium	1	23	30	7	2024	1665.0	-42.36999999999989
1666	2024-07-24	1234.58	H	Medium	2	24	30	7	2024	1666.0	38.62999999999988
1667	2024-07-25	1212.21	H	Medium	3	25	30	7	2024	1667.0	-22.36999999999989
1668	2024-07-26	1185.84	H	Medium	4	26	30	7	2024	1668.0	-26.37000000000012
1669	2024-07-27	1185.47	H	Medium	5	27	30	7	2024	1669.0	-0.36999999999989086
1670	2024-07-28	1209.1	H	Medium	6	28	30	7	2024	1670.0	23.62999999999988
1671	2024-07-29	1177.73	H	Medium	0	29	31	7	2024	1671.0	-31.36999999999989
1672	2024-07-30	1183.36	H	Medium	1	30	31	7	2024	1672.0	5.629999999999882
1673	2024-07-31	1128.99	H	Medium	2	31	31	7	2024	1673.0	-54.36999999999989
1674	2024-08-01	1154.6200000000001	H	Medium	3	1	31	8	2024	1674.0	25.63000000000011
1675	2024-08-02	1156.25	H	Medium	4	2	31	8	2024	1675.0	1.6299999999998818
1676	2024-08-03	1177.88	H	Medium	5	3	31	8	2024	1676.0	21.63000000000011
1677	2024-08-04	1175.51	H	Medium	6	4	31	8	2024	1677.0	-2.3700000000001182
1678	2024-08-05	1172.14	H	Medium	0	5	32	8	2024	1678.0	-3.369999999999891
1679	2024-08-06	1120.77	H	Medium	1	6	32	8	2024	1679.0	-51.37000000000012
1680	2024-08-07	1159.4	H	Medium	2	7	32	8	2024	1680.0	38.63000000000011
1681	2024-08-08	1131.03	H	Medium	3	8	32	8	2024	1681.0	-28.37000000000012
1682	2024-08-09	1124.66	H	Medium	4	9	32	8	2024	1682.0	-6.369999999999891
1683	2024-08-10	1116.29	H	Medium	5	10	32	8	2024	1683.0	-8.370000000000118
1684	2024-08-11	1095.92	H	Medium	6	11	32	8	2024	1684.0	-20.36999999999989
1685	2024-08-12	1135.55	H	Medium	0	12	33	8	2024	1685.0	39.62999999999988
1686	2024-08-13	1085.18	H	Medium	1	13	33	8	2024	1686.0	-50.36999999999989
1687	2024-08-14	1086.81	H	Medium	2	14	33	8	2024	1687.0	1.6299999999998818
1688	2024-08-15	1055.44	H	Medium	3	15	33	8	2024	1688.0	-31.36999999999989
1689	2024-08-16	1106.07	H	Medium	4	16	33	8	2024	1689.0	50.62999999999988
1690	2024-08-17	1046.7	H	Medium	5	17	33	8	2024	1690.0	-59.36999999999989
1691	2024-08-18	1070.33	H	Medium	6	18	33	8	2024	1691.0	23.62999999999988
1692	2024-08-19	1101.96	H	Medium	0	19	34	8	2024	1692.0	31.63000000000011
1693	2024-08-20	1107.59	H	Medium	1	20	34	8	2024	1693.0	5.629999999999882
1694	2024-08-21	1109.22	H	Medium	2	21	34	8	2024	1694.0	1.6300000000001091
1695	2024-08-22	1044.85	H	Medium	3	22	34	8	2024	1695.0	-64.37000000000012
1696	2024-08-23	1102.48	H	Medium	4	23	34	8	2024	1696.0	57.63000000000011
1697	2024-08-24	1090.11	H	Medium	5	24	34	8	2024	1697.0	-12.370000000000118
1698	2024-08-25	1079.74	H	Medium	6	25	34	8	2024	1698.0	-10.36999999999989
1699	2024-08-26	1123.3700000000001	H	Medium	0	26	35	8	2024	1699.0	43.63000000000011
1700	2024-08-27	1103.0	H	Medium	1	27	35	8	2024	1700.0	-20.37000000000012
1701	2024-08-28	1087.63	H	Medium	2	28	35	8	2024	1701.0	-15.36999999999989
1702	2024-08-29	1082.26	H	Medium	3	29	35	8	2024	1702.0	-5.370000000000118
1703	2024-08-30	1089.89	H	Medium	4	30	35	8	2024	1703.0	7.630000000000109
1704	2024-08-31	1051.52	H	Medium	5	31	35	8	2024	1704.0	-38.37000000000012
1705	2024-09-01	1053.15	H	Medium	6	1	35	9	2024	1705.0	1.6300000000001091
1706	2024-09-02	1123.78	H	Medium	0	2	36	9	2024	1706.0	70.62999999999988
1707	2024-09-03	1108.41	H	Medium	1	3	36	9	2024	1707.0	-15.36999999999989
1708	2024-09-04	1064.04	H	Medium	2	4	36	9	2024	1708.0	-44.37000000000012
1709	2024-09-05	1058.67	H	Medium	3	5	36	9	2024	1709.0	-5.369999999999891
1710	2024-09-06	1076.3	H	Medium	4	6	36	9	2024	1710.0	17.62999999999988
1711	2024-09-07	1074.93	H	Medium	5	7	36	9	2024	1711.0	-1.3699999999998909
1712	2024-09-08	1116.56	H	Medium	6	8	36	9	2024	1712.0	41.62999999999988
1713	2024-09-09	1113.19	H	Medium	0	9	37	9	2024	1713.0	-3.369999999999891
1714	2024-09-10	1143.82	H	Medium	1	10	37	9	2024	1714.0	30.62999999999988
1715	2024-09-11	1182.45	H	Medium	2	11	37	9	2024	1715.0	38.63000000000011
1716	2024-09-12	1160.08	H	Medium	3	12	37	9	2024	1716.0	-22.37000000000012
1717	2024-09-13	1161.71	H	Medium	4	13	37	9	2024	1717.0	1.6300000000001091
1718	2024-09-14	1154.34	H	Medium	5	14	37	9	2024	1718.0	-7.370000000000118
1719	2024-09-15	1199.97	H	Medium	6	15	37	9	2024	1719.0	45.63000000000011
1720	2024-09-16	1201.6	H	Medium	0	16	38	9	2024	1720.0	1.6299999999998818
1721	2024-09-17	1169.23	H	Medium	1	17	38	9	2024	1721.0	-32.36999999999989
1722	2024-09-18	1171.86	H	Medium	2	18	38	9	2024	1722.0	2.6299999999998818
1723	2024-09-19	1203.49	H	Medium	3	19	38	9	2024	1723.0	31.63000000000011
1724	2024-09-20	1222.1200000000001	H	Medium	4	20	38	9	2024	1724.0	18.63000000000011
1725	2024-09-21	1179.75	H	Medium	5	21	38	9	2024	1725.0	-42.37000000000012
1726	2024-09-22	1224.38	H	Medium	6	22	38	9	2024	1726.0	44.63000000000011
1727	2024-09-23	1203.01	H	Medium	0	23	39	9	2024	1727.0	-21.37000000000012
1728	2024-09-24	1214.64	H	Medium	1	24	39	9	2024	1728.0	11.63000000000011
1729	2024-09-25	1218.27	H	Medium	2	25	39	9	2024	1729.0	3.6299999999998818
1730	2024-09-26	1264.9	H	Medium	3	26	39	9	2024	1730.0	46.63000000000011
1731	2024-09-27	1258.53	H	Medium	4	27	39	9	2024	1731.0	-6.370000000000118
1732	2024-09-28	1251.16	H	Medium	5	28	39	9	2024	1732.0	-7.369999999999891
1733	2024-09-29	1275.79	H	Medium	6	29	39	9	2024	1733.0	24.62999999999988
1734	2024-09-30	1301.42	H	Medium	0	30	40	9	2024	1734.0	25.63000000000011
1735	2024-10-01	1281.05	H	Medium	1	1	40	10	2024	1735.0	-20.37000000000012
1736	2024-10-02	1244.68	H	Medium	2	2	40	10	2024	1736.0	-36.36999999999989
1737	2024-10-03	1238.31	H	Medium	3	3	40	10	2024	1737.0	-6.370000000000118
1738	2024-10-04	1247.94	H	Medium	4	4	40	10	2024	1738.0	9.63000000000011
1739	2024-10-05	1253.57	H	Medium	5	5	40	10	2024	1739.0	5.629999999999882
1740	2024-10-06	1288.2	H	Medium	6	6	40	10	2024	1740.0	34.63000000000011
1741	2024-10-07	1291.83	H	Medium	0	7	41	10	2024	1741.0	3.6299999999998818
1742	2024-10-08	1315.46	H	Medium	1	8	41	10	2024	1742.0	23.63000000000011
1743	2024-10-09	1284.09	H	Medium	2	9	41	10	2024	1743.0	-31.37000000000012
1744	2024-10-10	1308.72	H	Medium	3	10	41	10	2024	1744.0	24.63000000000011
1745	2024-10-11	1312.35	H	Medium	4	11	41	10	2024	1745.0	3.6299999999998818
1746	2024-10-12	1303.98	H	Medium	5	12	41	10	2024	1746.0	-8.36999999999989
1747	2024-10-13	1336.61	H	Medium	6	13	41	10	2024	1747.0	32.62999999999988
1748	2024-10-14	1347.24	H	Medium	0	14	42	10	2024	1748.0	10.63000000000011
1749	2024-10-15	1336.8700000000001	H	Medium	1	15	42	10	2024	1749.0	-10.36999999999989
1750	2024-10-16	1319.5	H	Medium	2	16	42	10	2024	1750.0	-17.37000000000012
1751	2024-10-17	1281.13	H	Medium	3	17	42	10	2024	1751.0	-38.36999999999989
1752	2024-10-18	1328.76	H	Medium	4	18	42	10	2024	1752.0	47.62999999999988
1753	2024-10-19	1277.39	H	Medium	5	19	42	10	2024	1753.0	-51.36999999999989
1754	2024-10-20	1330.02	H	Medium	6	20	42	10	2024	1754.0	52.62999999999988
1755	2024-10-21	1277.65	H	Medium	0	21	43	10	2024	1755.0	-52.36999999999989
1756	2024-10-22	1278.28	H	Medium	1	22	43	10	2024	1756.0	0.6299999999998818
1757	2024-10-23	1265.91	H	Medium	2	23	43	10	2024	1757.0	-12.36999999999989
1758	2024-10-24	1320.54	H	Medium	3	24	43	10	2024	1758.0	54.62999999999988
1759	2024-10-25	1297.17	H	Medium	4	25	43	10	2024	1759.0	-23.36999999999989
1760	2024-10-26	1279.8	H	Medium	5	26	43	10	2024	1760.0	-17.37000000000012
1761	2024-10-27	1276.43	H	Medium	6	27	43	10	2024	1761.0	-3.369999999999891
1762	2024-10-28	1289.06	H	Medium	0	28	44	10	2024	1762.0	12.629999999999882
1763	2024-10-29	1268.69	H	Medium	1	29	44	10	2024	1763.0	-20.36999999999989
1764	2024-10-30	1256.32	H	Medium	2	30	44	10	2024	1764.0	-12.370000000000118
1765	2024-10-31	1307.95	H	Medium	3	31	44	10	2024	1765.0	51.63000000000011
1766	2024-11-01	1297.58	H	Medium	4	1	44	11	2024	1766.0	-10.370000000000118
1767	2024-11-02	1309.21	H	Medium	5	2	44	11	2024	1767.0	11.63000000000011
1768	2024-11-03	1253.84	H	Medium	6	3	44	11	2024	1768.0	-55.37000000000012
1769	2024-11-04	1292.47	H	Medium	0	4	45	11	2024	1769.0	38.63000000000011
1770	2024-11-05	1225.1	H	Medium	1	5	45	11	2024	1770.0	-67.37000000000012
1771	2024-11-06	1230.73	H	Medium	2	6	45	11	2024	1771.0	5.630000000000109
1772	2024-11-07	1239.36	H	Medium	3	7	45	11	2024	1772.0	8.629999999999882
1773	2024-11-08	1221.99	H	Medium	4	8	45	11	2024	1773.0	-17.36999999999989
1774	2024-11-09	1199.6200000000001	H	Medium	5	9	45	11	2024	1774.0	-22.36999999999989
1775	2024-11-10	1173.25	H	Medium	6	10	45	11	2024	1775.0	-26.37000000000012
1776	2024-11-11	1237.88	H	Medium	0	11	46	11	2024	1776.0	64.63000000000011
1777	2024-11-12	1172.51	H	Medium	1	12	46	11	2024	1777.0	-65.37000000000012
1778	2024-11-13	1198.14	H	Medium	2	13	46	11	2024	1778.0	25.63000000000011
1779	2024-11-14	1173.77	H	Medium	3	14	46	11	2024	1779.0	-24.37000000000012
1780	2024-11-15	1189.4	H	Medium	4	15	46	11	2024	1780.0	15.63000000000011
1781	2024-11-16	1207.03	H	Medium	5	16	46	11	2024	1781.0	17.62999999999988
1782	2024-11-17	1176.66	H	Medium	6	17	46	11	2024	1782.0	-30.36999999999989
1783	2024-11-18	1199.29	H	Medium	0	18	47	11	2024	1783.0	22.62999999999988
1784	2024-11-19	1152.92	H	Medium	1	19	47	11	2024	1784.0	-46.36999999999989
1785	2024-11-20	1184.55	H	Medium	2	20	47	11	2024	1785.0	31.62999999999988
1786	2024-11-21	1149.18	H	Medium	3	21	47	11	2024	1786.0	-35.36999999999989
1787	2024-11-22	1193.81	H	Medium	4	22	47	11	2024	1787.0	44.62999999999988
1788	2024-11-23	1160.44	H	Medium	5	23	47	11	2024	1788.0	-33.36999999999989
1789	2024-11-24	1120.07	H	Medium	6	24	47	11	2024	1789.0	-40.37000000000012
1790	2024-11-25	1142.7	H	Medium	0	25	48	11	2024	1790.0	22.63000000000011
1791	2024-11-26	1120.33	H	Medium	1	26	48	11	2024	1791.0	-22.37000000000012
1792	2024-11-27	1152.96	H	Medium	2	27	48	11	2024	1792.0	32.63000000000011
1793	2024-11-28	1105.59	H	Medium	3	28	48	11	2024	1793.0	-47.37000000000012
1794	2024-11-29	1167.22	H	Medium	4	29	48	11	2024	1794.0	61.63000000000011
1795	2024-11-30	1129.85	H	Medium	5	30	48	11	2024	1795.0	-37.37000000000012
1796	2024-12-01	1118.48	H	Medium	6	1	48	12	2024	1796.0	-11.36999999999989
1797	2024-12-02	1124.11	H	Medium	0	2	49	12	2024	1797.0	5.629999999999882
1798	2024-12-03	1149.74	H	Medium	1	3	49	12	2024	1798.0	25.63000000000011
1799	2024-12-04	1131.3700000000001	H	Medium	2	4	49	12	2024	1799.0	-18.36999999999989
1800	2024-12-05	1116.0	H	Medium	3	5	49	12	2024	1800.0	-15.370000000000118
1801	2024-12-06	1169.63	H	Medium	4	6	49	12	2024	1801.0	53.63000000000011
1802	2024-12-07	1168.26	H	Medium	5	7	49	12	2024	1802.0	-1.3700000000001182
1803	2024-12-08	1123.89	H	Medium	6	8	49	12	2024	1803.0	-44.36999999999989
1804	2024-12-09	1143.52	H	Medium	0	9	50	12	2024	1804.0	19.62999999999988
1805	2024-12-10	1141.15	H	Medium	1	10	50	12	2024	1805.0	-2.369999999999891
1806	2024-12-11	1169.78	H	Medium	2	11	50	12	2024	1806.0	28.62999999999988
1807	2024-12-12	1128.41	H	Medium	3	12	50	12	2024	1807.0	-41.36999999999989
1808	2024-12-13	1178.04	H	Medium	4	13	50	12	2024	1808.0	49.62999999999988
1809	2024-12-14	1148.67	H	Medium	5	14	50	12	2024	1809.0	-29.36999999999989
1810	2024-12-15	1198.3	H	Medium	6	15	50	12	2024	1810.0	49.62999999999988
1811	2024-12-16	1204.93	H	Medium	0	16	51	12	2024	1811.0	6.630000000000109
1812	2024-12-17	1183.56	H	Medium	1	17	51	12	2024	1812.0	-21.37000000000012
1813	2024-12-18	1165.19	H	Medium	2	18	51	12	2024	1813.0	-18.36999999999989
1814	2024-12-19	1178.82	H	Medium	3	19	51	12	2024	1814.0	13.629999999999882
1815	2024-12-20	1222.45	H	Medium	4	20	51	12	2024	1815.0	43.63000000000011
1816	2024-12-21	1199.08	H	Medium	5	21	51	12	2024	1816.0	-23.37000000000012
1817	2024-12-22	1238.71	H	Medium	6	22	51	12	2024	1817.0	39.63000000000011
1818	2024-12-23	1204.34	H	Medium	0	23	52	12	2024	1818.0	-34.37000000000012
1819	2024-12-24	1237.97	H	Medium	1	24	52	12	2024	1819.0	33.63000000000011
1820	2024-12-25	1215.6	H	Medium	2	25	52	12	2024	1820.0	-22.37000000000012
1821	2024-12-26	1205.23	H	Medium	3	26	52	12	2024	1821.0	-10.36999999999989
1822	2024-12-27	1251.86	H	Medium	4	27	52	12	2024	1822.0	46.62999999999988
1823	2024-12-28	1203.49	H	Medium	5	28	52	12	2024	1823.0	-48.36999999999989
1824	2024-12-29	1276.1200000000001	H	Medium	6	29	52	12	2024	1824.0	72.63000000000011
1825	2024-12-30	1299.75	H	Medium	0	30	1	12	2024	1825.0	23.62999999999988
1826	2024-12-31	1308.38	H	Medium	1	31	1	12	2024	1826.0	8.63000000000011
0	2020-01-01	-1.0	I	Medium	2	1	1	1	2020	0.0	0.0
1	2020-01-02	-28.57	I	Medium	3	2	1	1	2020	1.0	-27.57
2	2020-01-03	29.86	I	Medium	4	3	1	1	2020	2.0	58.43
3	2020-01-04	2.29	I	Medium	5	4	1	1	2020	3.0	-27.57
4	2020-01-05	45.72	I	Medium	6	5	1	1	2020	4.0	43.43
5	2020-01-06	7.15	I	Medium	0	6	2	1	2020	5.0	-38.57
6	2020-01-07	49.58	I	Medium	1	7	2	1	2020	6.0	42.43
7	2020-01-08	60.01	I	Medium	2	8	2	1	2020	7.0	10.43
8	2020-01-09	63.44	I	Medium	3	9	2	1	2020	8.0	3.4299999999999997
9	2020-01-10	38.870000000000005	I	Medium	4	10	2	1	2020	9.0	-24.569999999999993
10	2020-01-11	81.3	I	Medium	5	11	2	1	2020	10.0	42.42999999999999
11	2020-01-12	30.730000000000004	I	Medium	6	12	2	1	2020	11.0	-50.56999999999999
12	2020-01-13	30.159999999999997	I	Medium	0	13	3	1	2020	12.0	-0.5700000000000074
13	2020-01-14	80.59	I	Medium	1	14	3	1	2020	13.0	50.43000000000001
14	2020-01-15	69.02	I	Medium	2	15	3	1	2020	14.0	-11.570000000000007
15	2020-01-16	18.450000000000003	I	Medium	3	16	3	1	2020	15.0	-50.56999999999999
16	2020-01-17	36.88	I	Medium	4	17	3	1	2020	16.0	18.43
17	2020-01-18	93.31	I	Medium	5	18	3	1	2020	17.0	56.43
18	2020-01-19	94.74	I	Medium	6	19	3	1	2020	18.0	1.4299999999999926
19	2020-01-20	91.17	I	Medium	0	20	4	1	2020	19.0	-3.569999999999993
20	2020-01-21	58.599999999999994	I	Medium	1	21	4	1	2020	20.0	-32.57000000000001
21	2020-01-22	143.03	I	Medium	2	22	4	1	2020	21.0	84.43
22	2020-01-23	107.46	I	Medium	3	23	4	1	2020	22.0	-35.57000000000001
23	2020-01-24	103.89	I	Medium	4	24	4	1	2020	23.0	-3.569999999999993
24	2020-01-25	137.32	I	Medium	5	25	4	1	2020	24.0	33.42999999999999
25	2020-01-26	118.75	I	Medium	6	26	4	1	2020	25.0	-18.569999999999993
26	2020-01-27	147.18	I	Medium	0	27	5	1	2020	26.0	28.430000000000007
27	2020-01-28	174.61	I	Medium	1	28	5	1	2020	27.0	27.430000000000007
28	2020-01-29	112.03999999999999	I	Medium	2	29	5	1	2020	28.0	-62.57000000000002
29	2020-01-30	120.47	I	Medium	3	30	5	1	2020	29.0	8.430000000000007
30	2020-01-31	133.9	I	Medium	4	31	5	1	2020	30.0	13.430000000000007
31	2020-02-01	180.33	I	Medium	5	1	5	2	2020	31.0	46.43000000000001
32	2020-02-02	171.76	I	Medium	6	2	5	2	2020	32.0	-8.570000000000022
33	2020-02-03	157.19	I	Medium	0	3	6	2	2020	33.0	-14.569999999999993
34	2020-02-04	154.62	I	Medium	1	4	6	2	2020	34.0	-2.569999999999993
35	2020-02-05	232.05	I	Medium	2	5	6	2	2020	35.0	77.43
36	2020-02-06	200.48	I	Medium	3	6	6	2	2020	36.0	-31.57000000000002
37	2020-02-07	215.91	I	Medium	4	7	6	2	2020	37.0	15.430000000000007
38	2020-02-08	209.34	I	Medium	5	8	6	2	2020	38.0	-6.569999999999993
39	2020-02-09	199.77	I	Medium	6	9	6	2	2020	39.0	-9.569999999999993
40	2020-02-10	228.2	I	Medium	0	10	7	2	2020	40.0	28.42999999999998
41	2020-02-11	244.63	I	Medium	1	11	7	2	2020	41.0	16.430000000000007
42	2020-02-12	194.06	I	Medium	2	12	7	2	2020	42.0	-50.56999999999999
